07.02.2025; 9:12:39; Start app
07.02.2025; 14:09:30; TCloseFormThread.Execute.Enter
07.02.2025; 14:09:30; FForm assigned
07.02.2025; 14:09:30; FForm.ThreadRegistry assigned
07.02.2025; 14:09:30; TCloseFormThread.Execute.Leave
07.02.2025; 14:09:30; Finish app
07.02.2025; 14:09:32; Start app
07.02.2025; 21:15:19; Finish app
